Ag,Al,Au,B,Be,C,Ca,Ce,Co,Cr,Cu,Dy,Er,Fe,Gd,Ge,Hf,Ho,In,La,Li,Lu,Mg,Mn,Mo,Nb,Nd,Ni,P,Pb,Pd,Pr,Pt,Sc,Si,Sm,Sn,Sr,Ta,Tb,Ti,Tm,V,Y,Yb,Zn,Zr,AR,RS,Va,delta,EN,G,calculate G,K,calculate K,KG,KK
0,10,0,0,0,0,0,68,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0.012130193,21.12029909,0.148332569,-0.5592,12,17.59095187,31.8,29.61685014,0.416846028,0.002714319
0,10,0,0,0,0,0,47.6,2,0,20,0,0,0,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.04,0.013460596,22.04595052,0.156327445,-0.56388,11.9,17.58986618,32.9,31.4687571,0.412413558,0.002553285
0,10,0,0,0,0,0,68,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0.012130193,21.12029909,0.148332569,-0.5598,11.8,17.58986618,30.3,29.61685014,0.416400573,0.00271421
0,10,0,0,0,0,0,69,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.5,0.011951153,21.28245763,0.146906751,-0.5674,11.7,17.41193579,30.1,29.27096035,0.41094553,0.00268357
0,10,0,0,0,0,0,68,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.2,0.011890782,21.16958021,0.146809268,-0.5654,11.7,17.5098951,31.1,29.61111819,0.412450023,0.00270424
0,10,0,0,0,0,0,20.4,2,0,20,0,0,0,0,0,0,0,0,47.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.76,0.015011145,23.28015242,0.16451443,-0.56932,11.6,17.58986618,34.3,34.3309928,0.407340716,0.002362414
0,10,0,0,0,0,0,34,2,0,20,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.4,0.014267351,22.66305147,0.160739093,-0.5666,11.6,17.58986618,35.3,32.83762248,0.409843297,0.002454724
0,10,0,0,0,0,0,54.4,2,0,20,0,0,0,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.36,0.013033293,21.73740004,0.153858315,-0.56252,11.6,17.58986618,31.8,30.82624738,0.413724737,0.002605099
0,10,0,0,0,0,0,65,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0.01203951,20.75702626,0.148618846,-0.55,11.6,18.18524443,29.8,30.84020791,0.423828933,0.002783659
0,10,0,0,0,0,0,69.5,0.5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.75,0.011858328,21.3635369,0.146172005,-0.5712,11.6,17.32431369,31.3,29.10102755,0.408257824,0.002668468
0,10,0,0,0,0,0,69.8,0.2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.9,0.011801579,21.41218446,0.145724106,-0.57348,11.5,17.27216246,27,29.00001167,0.406657781,0.002659476
0,10,0,0,0,0,0,70,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0.011763308,21.44461617,0.145422553,-0.574,11.5,17.46869014,31.2,29.06654599,0.406312249,0.002653684
0,10,0,0,0,0,0,13.6,2,0,20,0,0,0,0,0,0,0,0,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.44,0.015359741,23.58870289,0.166184378,-0.57068,11.3,17.58986618,35.1,35.1297991,0.406114157,0.00231843
0,10,0,0,0,0,0,70,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0.011763308,21.44461617,0.145422553,-0.575,11.3,17.23756906,29.2,28.93305646,0.405596291,0.002653509
0,10,0,0,0,0,0,6.8,2,0,20,0,0,0,0,0,0,0,0,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.12,0.015692966,23.89725337,0.167718688,-0.57204,11.2,17.58986618,34.4,35.96666384,0.404903751,0.002275811
0,10,0,0,0,0,0,27.2,2,0,20,0,0,0,0,0,0,0,0,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.08,0.014647056,22.97160194,0.162701899,-0.56796,11.2,17.58986618,35.8,33.56770647,0.408583677,0.002407823
0,0,0,0,0,0,55,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.5,0.006972943,19.03145414,0.115683672,-0.6425,10.8,10.7299737,22.6,25.42131498,0.364060833,0.003126239
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,15,0,162.625,0.005539571,18.56601409,0.102200154,-0.64075,10.4,12.82783628,19.8,37.66452919,0.366018151,0.003237528
0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,20,0,170.5,0.015867121,22.67439262,0.175684056,-0.643,9,9.953575021,20.2,0.0002,0.358373031,0.00244129
0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,0,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,166.4655,0.006840123,20.04310148,0.113115082,-0.765677,9,8.350661647,18.5,19.48572377,0.298878069,0.002881201
0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,0,8.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,166.527,0.006774232,20.05856612,0.112580065,-0.768268,9,8.304760647,17.1,19.40061407,0.297729766,0.002877566
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,20,0,168,0.009569927,20.96636105,0.136516011,-0.698,8.9,10.37002304,17.5,0.000499994,0.330883977,0.00271708
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,20,15,0,172,0.012028321,22.78262048,0.152276754,-0.6955,7.9,9.797146617,17.6,0.000249999,0.330906105,0.002417001
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,15,0,177,0.013977298,24.99482531,0.161388213,-0.7255,7.8,8.72178717,15.3,0.000166666,0.314545349,0.002116476
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,22,0,176.7,0.014388155,24.91820187,0.163691066,-0.7312,7.7,8.766918062,14.6,0.000166666,0.311555117,0.002125001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20,0,176.75,0.014258948,24.92646949,0.163064497,-0.7545,7,8.081453954,16.1,0.000166666,0.300599662,0.0021212
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,20,0,167.45,0.010019917,20.81597825,0.139830908,-0.7343,6.3,8.609431406,12,0.000499992,0.312172159,0.002738042
